2020-02-23 15:40:24,116 [myid:] - INFO  [main:ZooKeeperServer@166] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 datadir \tmp\zookeeper\version-2 snapdir \tmp\zookeeper\version-2
2020-02-23 15:40:24,128 [myid:] - INFO  [main:Log@169] - Logging initialized @1146ms to org.eclipse.jetty.util.log.Slf4jLog
2020-02-23 15:40:24,200 [myid:] - WARN  [main:ContextHandler@1520] - o.e.j.s.ServletContextHandler@4b952a2d{/,null,UNAVAILABLE} contextPath ends with /*
2020-02-23 15:40:24,201 [myid:] - WARN  [main:ContextHandler@1531] - Empty contextPath
2020-02-23 15:40:24,212 [myid:] - INFO  [main:Server@359] - jetty-9.4.24.v20191120; built: 2019-11-20T21:37:49.771Z; git: 363d5f2df3a8a28de40604320230664b9c793c16; jvm 1.8.0_201-b09
2020-02-23 15:40:24,252 [myid:] - INFO  [main:DefaultSessionIdManager@333] - DefaultSessionIdManager workerName=node0
2020-02-23 15:40:24,252 [myid:] - INFO  [main:DefaultSessionIdManager@338] - No SessionScavenger set, using defaults
2020-02-23 15:40:24,253 [myid:] - INFO  [main:HouseKeeper@140] - node0 Scavenging every 660000ms
2020-02-23 15:40:24,261 [myid:] - INFO  [main:ContextHandler@825] - Started o.e.j.s.ServletContextHandler@4b952a2d{/,null,AVAILABLE}
2020-02-23 15:40:24,281 [myid:] - INFO  [main:AbstractConnector@330] - Started ServerConnector@51081592{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
2020-02-23 15:40:24,281 [myid:] - INFO  [main:Server@399] - Started @1298ms
2020-02-23 15:40:24,281 [myid:] - INFO  [main:JettyAdminServer@112] - Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands
2020-02-23 15:40:24,285 [myid:] - INFO  [main:ServerCnxnFactory@135] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2020-02-23 15:40:24,287 [myid:] - INFO  [main:NIOServerCnxnFactory@673] - Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 24 worker threads, and 64 kB direct buffers.
2020-02-23 15:40:24,289 [myid:] - INFO  [main:NIOServerCnxnFactory@686] - binding to port 0.0.0.0/0.0.0.0:2181
2020-02-23 15:40:24,297 [myid:] - INFO  [main:ZKDatabase@117] - zookeeper.snapshotSizeFactor = 0.33
2020-02-23 15:40:24,300 [myid:] - INFO  [main:FileTxnSnapLog@404] - Snapshotting: 0x0 to \tmp\zookeeper\version-2\snapshot.0
2020-02-23 15:40:24,305 [myid:] - INFO  [main:FileTxnSnapLog@404] - Snapshotting: 0x0 to \tmp\zookeeper\version-2\snapshot.0
2020-02-23 15:40:24,315 [myid:] - INFO  [main:ContainerManager@64] - Using checkIntervalMs=60000 maxPerMinute=10000
2020-02-23 15:40:47,608 [myid:] - INFO  [SyncThread:0:FileTxnLog@218] - Creating new log file: log.1
2020-02-23 15:43:52,262 [myid:] - WARN  [NIOWorkerThread-17:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0001: An existing connection was forcibly closed by the remote host
2020-02-23 15:44:04,058 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0001, timeout of 10000ms exceeded
2020-02-23 19:29:02,247 [myid:] - WARN  [NIOWorkerThread-8:NIOServerCnxn@366] - Unable to read additional data from client sessionid 0x10022e3bc6a0000, likely client has closed socket
2020-02-23 19:29:02,403 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0000, timeout of 30000ms exceeded
2020-02-23 19:29:12,069 [myid:] - INFO  [NIOWorkerThread-9:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a0000 for client /127.0.0.1:64368, probably expired
2020-02-25 12:06:06,916 [myid:] - WARN  [NIOWorkerThread-13:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0002: An existing connection was forcibly closed by the remote host
2020-02-25 12:06:18,799 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0002, timeout of 10000ms exceeded
2020-02-25 21:06:06,393 [myid:] - WARN  [NIOWorkerThread-20:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0003: An existing connection was forcibly closed by the remote host
2020-02-25 21:06:14,524 [myid:] - WARN  [NIOWorkerThread-1:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0004: An existing connection was forcibly closed by the remote host
2020-02-25 21:06:16,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0003, timeout of 10000ms exceeded
2020-02-25 21:06:24,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0004, timeout of 10000ms exceeded
2020-02-25 21:14:54,728 [myid:] - WARN  [NIOWorkerThread-22:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0005: An existing connection was forcibly closed by the remote host
2020-02-25 21:15:06,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0005, timeout of 10000ms exceeded
2020-02-25 21:16:11,250 [myid:] - WARN  [NIOWorkerThread-5:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0006: An existing connection was forcibly closed by the remote host
2020-02-25 21:16:22,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0006, timeout of 10000ms exceeded
2020-02-25 21:19:14,870 [myid:] - WARN  [NIOWorkerThread-10:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0007: An existing connection was forcibly closed by the remote host
2020-02-25 21:19:26,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0007, timeout of 10000ms exceeded
2020-02-25 21:19:35,948 [myid:] - WARN  [NIOWorkerThread-23:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0008: An existing connection was forcibly closed by the remote host
2020-02-25 21:19:46,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0008, timeout of 10000ms exceeded
2020-02-25 21:23:15,197 [myid:] - WARN  [NIOWorkerThread-6:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a000a: An existing connection was forcibly closed by the remote host
2020-02-25 21:23:26,641 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a000a, timeout of 10000ms exceeded
2020-02-25 21:31:47,335 [myid:] - WARN  [NIOWorkerThread-5:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a000b: An existing connection was forcibly closed by the remote host
2020-02-25 21:31:58,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a000b, timeout of 10000ms exceeded
2020-02-25 21:33:13,729 [myid:] - WARN  [NIOWorkerThread-18:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a000c: An existing connection was forcibly closed by the remote host
2020-02-25 21:33:24,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a000c, timeout of 10000ms exceeded
2020-02-25 21:34:12,379 [myid:] - WARN  [NIOWorkerThread-9:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0009: An existing connection was forcibly closed by the remote host
2020-02-25 21:34:20,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0009, timeout of 10000ms exceeded
2020-02-25 21:35:52,774 [myid:] - WARN  [NIOWorkerThread-22:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a000e: An existing connection was forcibly closed by the remote host
2020-02-25 21:36:04,641 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a000e, timeout of 10000ms exceeded
2020-02-25 21:36:08,070 [myid:] - WARN  [NIOWorkerThread-15:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a000f: An existing connection was forcibly closed by the remote host
2020-02-25 21:36:18,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a000f, timeout of 10000ms exceeded
2020-02-25 21:38:35,163 [myid:] - WARN  [NIOWorkerThread-10:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0010: An existing connection was forcibly closed by the remote host
2020-02-25 21:38:46,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0010, timeout of 10000ms exceeded
2020-02-25 21:40:01,486 [myid:] - WARN  [NIOWorkerThread-3:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0011: An existing connection was forcibly closed by the remote host
2020-02-25 21:40:12,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0011, timeout of 10000ms exceeded
2020-02-25 21:40:42,614 [myid:] - WARN  [NIOWorkerThread-14:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0012: An existing connection was forcibly closed by the remote host
2020-02-25 21:40:52,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0012, timeout of 10000ms exceeded
2020-02-25 21:43:34,619 [myid:] - WARN  [NIOWorkerThread-13:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0013: An existing connection was forcibly closed by the remote host
2020-02-25 21:43:44,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0013, timeout of 10000ms exceeded
2020-02-25 21:44:27,181 [myid:] - WARN  [NIOWorkerThread-8:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0014: An existing connection was forcibly closed by the remote host
2020-02-25 21:44:38,642 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0014, timeout of 10000ms exceeded
2020-02-25 21:45:41,506 [myid:] - WARN  [NIOWorkerThread-1:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0016: An existing connection was forcibly closed by the remote host
2020-02-25 21:45:52,643 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0016, timeout of 10000ms exceeded
